country,cap_no,first_names,surname,birth_date,approx_brithdate,birth_location,approx_birth_location,position,debut_match,debut_location,debut_date,matches_played,match_starts,sub_starts,points,tries,converstions,penalties,drop_goals,goals_from_mark,won,lost,draw,win_rate,lon,lat
England,1258,Hugh,Vyvyan,1976-09-08,FALSE,"Guildford, UK",FALSE,Lock,England v Canada,Twickenham,2004-11-13,1,0,1,5,1,0,0,0,NA,1,0,0,1,-0.570409,51.23622
England,1259,Harry,Ellis,1982-05-17,FALSE,"Wigston, UK",FALSE,Scrum-half,England v South Africa,Twickenham,2004-11-20,28,19,9,25,5,0,0,0,NA,14,14,0,0.5,-1.1063539,52.5863179
England,1260,Mathew,Tait,1986-02-06,FALSE,"Shotley Bridge, UK",FALSE,Fullback,Wales v England,Millennium Stadium,2005-02-05,38,19,19,25,5,0,0,0,NA,18,19,1,0.47368421052631576,-1.8584869,54.8719416
England,1261,James,Forrester,1981-02-09,FALSE,"Oxford, UK",FALSE,Back-row,Wales v England,Millennium Stadium,2005-02-05,2,0,2,0,0,0,0,0,NA,1,1,0,0.5,-1.2577263,51.7520209
England,1262,Duncan,Bell,1974-10-01,FALSE,"King's Lynn, UK",FALSE,Prop,England v Italy,Twickenham,2005-03-12,5,3,2,0,0,0,0,0,NA,3,2,0,0.6,0.4022963000000001,52.7516798
England,1263,Andy,Goode,1980-04-03,FALSE,"Coventry, UK",FALSE,Fly-half,England v Italy,Twickenham,2005-03-12,17,7,10,107,1,15,20,4,NA,9,8,0,0.5294117647058824,-1.519693,52.406822
England,1264,Mark van,Gisbergen,1977-06-30,FALSE,"Hamilton, NZ",FALSE,Fullback,England v Australia,Twickenham,2005-11-12,1,0,1,0,0,0,0,0,NA,1,0,0,1,175.2527624,-37.7825893
England,1265,Louis,Deacon,1980-10-07,FALSE,"Leicester, UK",FALSE,Lock,England v Samoa,Twickenham,2005-11-26,29,22,7,0,0,0,0,0,NA,16,12,1,0.5517241379310345,-1.1397592,52.6368778
England,1266,Perry,Freshwater,1973-07-27,FALSE,"Wellington, NZ",FALSE,Prop,England v Samoa,Twickenham,2005-11-26,10,5,5,0,0,0,0,0,NA,4,6,0,0.4,174.7745095,-41.274884
England,1267,Lee,Mears,1979-03-05,FALSE,"Torquay, UK",FALSE,Hooker,England v Samoa,Twickenham,2005-11-26,43,17,26,5,1,0,0,0,NA,17,25,1,0.3953488372093023,-3.525315,50.4619209
England,1268,Tom,Varndell,1985-09-16,FALSE,"Ashford, Kent, UK",FALSE,Wing,England v Samoa,Twickenham,2005-11-26,4,3,1,15,3,0,0,0,NA,1,3,0,0.25,0.875019,51.1464659
England,1269,Alex,Brown,1979-05-17,FALSE,"Bristol, UK",FALSE,Lock,Australia v England,Sydney,2006-06-11,3,3,0,0,0,0,0,0,NA,0,3,0,0,-2.58791,51.454513
England,1270,Magnus,Lund,1983-06-25,FALSE,"Manchester, UK",FALSE,Flanker,Australia v England,Sydney,2006-06-11,10,5,5,5,1,0,0,0,NA,3,7,0,0.3,-2.2426305,53.4807593
England,1271,Peter,Richards,1978-03-10,FALSE,"Portsmouth, UK",FALSE,Scrum-half,Australia v England,Sydney,2006-06-11,13,4,9,0,0,0,0,0,NA,5,8,0,0.38461538461538464,-1.0879769,50.8197675
England,1272,George,Chuter,1976-07-09,FALSE,"Greenwich, UK",FALSE,Hooker,Australia v England,Sydney,2006-06-11,24,11,13,5,1,0,0,0,NA,12,12,0,0.5,0.0098214,51.4933675
England,1273,Nick,Walshe,1973-11-01,FALSE,"Chiswick, UK",FALSE,"Fly-half, Scrum-half",Australia v England,Sydney,2006-06-11,2,0,2,0,0,0,0,0,NA,0,2,0,0,-0.2671732,51.4876272
England,1274,Anthony,Allen,1986-09-01,FALSE,"Southampton, UK",FALSE,Centre,England v New Zealand,Twickenham,2006-11-05,2,2,0,0,0,0,0,0,NA,0,2,0,0,-1.4043509,50.90970040000001
England,1275,Shaun,Perry,1978-05-04,FALSE,"Wolverhampton, UK",FALSE,Scrum-half,England v New Zealand,Twickenham,2006-11-05,14,7,7,10,2,0,0,0,NA,4,10,0,0.2857142857142857,-2.12882,52.586973
England,1276,Paul,Sackey,1979-11-08,FALSE,"Westminster, London, UK",FALSE,Wing,England v New Zealand,Twickenham,2006-11-05,22,21,1,55,11,0,0,0,NA,9,13,0,0.4090909090909091,-0.1356583,51.4974948
England,1277,Toby,Flood,1985-08-08,FALSE,"Frimley, UK",FALSE,Fly-half,England v Argentina,Twickenham,2006-11-11,60,36,24,301,4,40,66,1,NA,30,28,2,0.5,-0.743239,51.316221
England,1278,Andy,Farrell,1975-05-30,FALSE,"Wigan, UK",FALSE,Centre,England v Scotland,Twickenham,2007-02-03,8,6,2,5,1,0,0,0,NA,5,3,0,0.625,-2.6325074,53.5450645
England,1279,Olly,Morgan,1985-11-03,FALSE,"London, UK",FALSE,Fullback,England v Scotland,Twickenham,2007-02-03,2,2,0,0,0,0,0,0,NA,1,1,0,0.5,-0.1277583,51.5073509
England,1280,Tom,Rees,1984-09-11,FALSE,"London, UK",FALSE,Back-row,England v Scotland,Twickenham,2007-02-03,15,10,5,5,1,0,0,0,NA,5,10,0,0.3333333333333333,-0.1277583,51.5073509
England,1281,Nick,Easter,1978-08-15,FALSE,"Epsom, UK",FALSE,"Lock, No. 8",England v Italy,Twickenham,2007-02-10,54,47,7,45,9,0,0,0,NA,30,23,1,0.5555555555555556,-0.267382,51.336036
England,1282,David,Strettle,1983-07-23,FALSE,"Warrington, UK",FALSE,Wing,Ireland v England,Croke Park,2007-02-24,14,12,2,10,2,0,0,0,NA,7,7,0,0.5,-2.5969501,53.3900441
England,1283,Shane,Geraghty,1986-08-12,FALSE,"Coventry, UK",FALSE,Fly-half,England v France,Twickenham,2007-03-11,6,2,4,5,0,1,1,0,NA,3,3,0,0.5,-1.519693,52.406822
England,1284,James,Haskell,1985-04-02,FALSE,"Windsor, UK",FALSE,Back-row,Wales v England,Millennium Stadium,2007-03-17,77,55,22,20,4,0,0,0,NA,47,28,2,0.6103896103896104,-0.613576,51.4817279
England,1285,Stuart,Turner,1972-04-22,FALSE,"Southport, UK",FALSE,Prop,Wales v England,Millennium Stadium,2007-03-17,3,1,2,0,0,0,0,0,NA,0,3,0,0,-3.010113,53.645708
England,1286,Mike,Brown,1985-09-04,FALSE,"Southampton, UK",FALSE,Fullback,South Africa v England,Bloemfontein,2007-05-26,72,64,8,65,13,0,0,0,NA,48,24,0,0.6666666666666666,-1.4043509,50.90970040000001
England,1287,Dean,Schofield,1979-01-19,FALSE,"Manchester, UK",FALSE,Lock,South Africa v England,Bloemfontein,2007-05-26,2,1,1,0,0,0,0,0,NA,0,2,0,0,-2.2426305,53.4807593
England,1288,Matt,Cairns,1979-03-31,FALSE,"Birkenhead, UK",FALSE,Hooker,South Africa v England,Bloemfontein,2007-05-26,1,0,1,0,0,0,0,0,NA,0,1,0,0,-3.023009,53.38999099999999
England,1289,Darren,Crompton,1972-09-12,FALSE,"Exeter, UK",FALSE,Prop,South Africa v England,Bloemfontein,2007-05-26,1,0,1,0,0,0,0,0,NA,0,1,0,0,-3.533899,50.718412
England,1290,Roy,Winters,1975-12-13,FALSE,"Cuckfield, UK",FALSE,Lock,South Africa v England,Bloemfontein,2007-05-26,2,1,1,0,0,0,0,0,NA,0,2,0,0,-0.143636,51.005813
England,1291,Ben,Skirving,1983-10-09,FALSE,"Harlow, UK",FALSE,Back-row,South Africa v England,Pretoria,2007-06-02,1,1,0,0,0,0,0,0,NA,0,1,0,0,0.087806,51.767787
England,1292,Nick,Abendanon,1986-08-27,FALSE,"Bryanston, UK",FALSE,Fullback,South Africa v England,Pretoria,2007-06-02,2,1,1,0,0,0,0,0,NA,0,2,0,0,-2.182483,50.85589
England,1293,Dan,Hipkiss,1982-06-04,FALSE,"Ipswich, UK",FALSE,Centre,England v Wales,Twickenham,2007-08-04,13,7,6,0,0,0,0,0,NA,7,6,0,0.5384615384615384,1.14822,52.056736
England,1294,Luke,Narraway,1983-09-07,FALSE,"Worcester, UK",FALSE,No. 8,England v Wales,Twickenham,2008-02-02,7,3,4,0,0,0,0,0,NA,1,6,0,0.14285714285714285,-2.221575,52.193636
England,1295,Danny,Cipriani,1987-11-02,FALSE,"Roehampton, UK",FALSE,Fly-half,England v Wales,Twickenham,2008-02-02,16,5,11,64,3,8,11,0,NA,8,8,0,0.5,-0.2397592,51.4484339
England,1296,Lesley,Vainikolo,1979-05-04,FALSE,"Nuku'alofa, Tonga",FALSE,Wing,England v Wales,Twickenham,2008-02-02,5,4,1,0,0,0,0,0,NA,3,2,0,0.6,-175.204947,-21.1393418
England,1297,Richard,Wigglesworth,1983-06-09,FALSE,"Blackpool, UK",FALSE,Scrum-half,Italy v England,Rome,2008-02-10,33,9,24,5,1,0,0,0,NA,23,10,0,0.696969696969697,-3.0356748,53.8175053
England,1298,Tom,Croft,1985-11-07,FALSE,"Basingstoke, UK",FALSE,Back-row,France v England,Stade de France,2008-02-23,45,28,17,30,6,0,0,0,NA,25,20,0,0.5555555555555556,-1.0923964,51.26654
England,1299,Paul,Hodgson,1982-04-25,FALSE,"Epsom, UK",FALSE,Scrum-half,England v Ireland,Twickenham,2008-03-15,9,2,7,0,0,0,0,0,NA,5,4,0,0.5555555555555556,-0.267382,51.336036
England,1300,Topsy,Ojo,1985-07-28,FALSE,"Tottenham, UK",FALSE,Wing,New Zealand v England,Auckland,2008-06-14,2,2,0,10,2,0,0,0,NA,0,2,0,0,-0.06816649999999999,51.60557480000001
England,1301,Danny,Care,1987-01-02,FALSE,"Leeds, UK",FALSE,Scrum-half,New Zealand v England,Auckland,2008-06-14,84,38,46,79,14,0,0,3,NA,53,29,2,0.6309523809523809,-1.5490774,53.8007554
England,1302,David,Paice,1983-11-24,FALSE,"Darwin, Australia",FALSE,Hooker,New Zealand v England,Auckland,2008-06-14,8,0,8,0,0,0,0,0,NA,4,4,0,0.5,130.8456418,-12.4634403
England,1303,Jason,Hobson,1983-02-10,FALSE,"Swansea, UK",FALSE,Prop,New Zealand v England,Christchurch,2008-06-21,1,0,1,0,0,0,0,0,NA,0,1,0,0,-3.943645999999999,51.62144
England,1304,Delon,Armitage,1983-12-15,FALSE,"San Fernando, Trinidad",FALSE,Fullback,England v Pacific Islanders,Twickenham,2008-11-08,26,19,7,44,7,0,2,1,NA,16,9,1,0.6153846153846154,-61.44904529999999,10.3015828
England,1305,Riki,Flutey,1980-02-10,FALSE,"Featherston, UK",FALSE,Centre,England v Pacific Islanders,Twickenham,2008-11-08,15,15,0,20,4,0,0,0,NA,7,7,1,0.4666666666666667,-1.356949,53.674814
England,1306,Nick,Kennedy,1981-08-19,FALSE,"Southampton, UK",FALSE,Lock,England v Pacific Islanders,Twickenham,2008-11-08,7,5,2,5,1,0,0,0,NA,4,3,0,0.5714285714285714,-1.4043509,50.90970040000001
England,1307,Ugo,Monye,1983-04-13,FALSE,"Islington, UK",FALSE,Wing,England v Pacific Islanders,Twickenham,2008-11-08,16,16,0,15,3,0,0,0,NA,8,7,1,0.5,-0.1058058,51.5465063
England,1308,Dylan,Hartley,1986-03-24,FALSE,"Rotorua, NZ",FALSE,Hooker,England v Pacific Islanders,Twickenham,2008-11-08,97,72,25,20,4,0,0,0,NA,66,29,2,0.6804123711340206,176.2377669,-38.1445987
England,1309,Jordan,Crane,1986-06-03,FALSE,"Bromsgrove, UK",FALSE,Back-row,England v South Africa,Twickenham,2008-11-22,3,1,2,0,0,0,0,0,NA,1,2,0,0.3333333333333333,-2.061906,52.335589
England,1310,Steffon,Armitage,1985-09-20,FALSE,"San Fernando, Trinidad",FALSE,Back-row,England v Italy,Twickenham,2009-02-07,5,3,2,0,0,0,0,0,NA,4,1,0,0.8,-61.44904529999999,10.3015828
England,1311,Ben,Foden,1985-07-22,FALSE,"Chester, UK",FALSE,Fullback,England v Italy,Twickenham,2009-02-07,34,29,5,35,7,0,0,0,NA,20,12,2,0.5882352941176471,-2.893075,53.193392
England,1312,Matt,Banahan,1986-12-30,FALSE,"St Brelade, Jersey, UK",FALSE,Wing,England v Argentina,Manchester,2009-06-06,16,9,7,20,4,0,0,0,NA,9,7,0,0.5625,-2.1847371,49.1875396
England,1313,Tom,May,1979-02-05,FALSE,"London, UK",FALSE,Centre,England v Argentina,Manchester,2009-06-06,2,2,0,0,0,0,0,0,NA,1,1,0,0.5,-0.1277583,51.5073509
England,1314,David,Wilson,1985-04-09,FALSE,"South Shields, UK",FALSE,Prop,England v Argentina,Manchester,2009-06-06,44,17,27,5,1,0,0,0,NA,26,17,1,0.5909090909090909,-1.427406,54.999424
England,1315,Sam,Vesty,1981-11-26,FALSE,"Leicester, UK",FALSE,"Fullback, Fly-half",England v Argentina,Manchester,2009-06-06,2,0,2,0,0,0,0,0,NA,1,1,0,0.5,-1.1397592,52.6368778
England,1316,Chris,Robshaw,1986-06-04,FALSE,"Redhill, UK",FALSE,Back-row,Argentina v England,Salta,2009-06-13,66,66,0,10,2,0,0,0,NA,44,22,0,0.6666666666666666,-0.16988,51.239208
England,1317,Ayoola,Erinle,1980-02-20,FALSE,"Lagos, Nigeria",FALSE,Centre,England v Australia,Twickenham,2009-11-07,2,1,1,0,0,0,0,0,NA,0,2,0,0,3.3792057,6.5243793
England,1318,Courtney,Lawes,1989-02-23,FALSE,"Hackney, UK",FALSE,Lock,England v Australia,Twickenham,2009-11-07,87,59,28,5,1,0,0,0,NA,61,24,2,0.7011494252873564,-0.07243759999999999,51.573445
England,1319,Paul Doran,Jones,1985-05-02,FALSE,"Enfield, UK",FALSE,Prop,England v Argentina,Twickenham,2009-11-14,6,0,6,0,0,0,0,0,NA,4,2,0,0.6666666666666666,-0.1180651,51.6622909
England,1320,Dan,Cole,1987-05-09,FALSE,"Leicester, UK",FALSE,Prop,England v Wales,Twickenham,2010-02-06,98,82,16,20,4,0,0,0,NA,68,27,3,0.6938775510204082,-1.1397592,52.6368778
England,1321,Matt,Mullan,1987-02-23,FALSE,"Brighton, UK",FALSE,Prop,Italy v England,Rome,2010-02-14,17,1,16,0,0,0,0,0,NA,12,5,0,0.7058823529411765,-0.137163,50.82253000000001
England,1322,Ben,Youngs,1989-09-05,FALSE,"Cawston, UK",FALSE,Scrum-half,Scotland v England,Murrayfield,2010-03-13,106,83,23,80,16,0,0,0,NA,74,30,2,0.6981132075471698,1.163645,52.77164500000001
England,1323,Chris,Ashton,1987-03-29,FALSE,"Wigan, UK",FALSE,"Fullback, Wing",France v England,Stade de France,2010-03-20,44,41,3,100,20,0,0,0,NA,27,16,1,0.6136363636363636,-2.6325074,53.5450645
England,1324,Shontayne,Hape,1981-01-30,FALSE,"Auckland, NZ",FALSE,Centre,Australia v England,Perth,2010-06-12,13,13,0,10,2,0,0,0,NA,8,5,0,0.6153846153846154,174.7626037,-36.8482512
England,1325,Dave,Attwood,1987-04-05,FALSE,"Bristol, UK",FALSE,Lock,England v New Zealand,Twickenham,2010-11-06,24,10,14,0,0,0,0,0,NA,16,8,0,0.6666666666666666,-2.58791,51.454513
England,1326,Hendre,Fourie,1979-09-19,FALSE,"Burgersdorp, South Africa",FALSE,Flanker,England v New Zealand,Twickenham,2010-11-06,8,3,5,0,0,0,0,0,NA,5,3,0,0.625,26.3308478,-30.9970748
England,1327,Tom,Wood,1986-11-03,FALSE,"Coventry, UK",FALSE,Flanker,Wales v England,Millennium Stadium,2011-02-04,50,38,12,0,0,0,0,0,NA,36,14,0,0.72,-1.519693,52.406822
England,1328,Alex,Corbisiero,1988-08-30,FALSE,"New York, NY, United States",FALSE,Prop,England v Italy,Twickenham,2011-02-12,22,15,7,5,1,0,0,0,NA,16,6,0,0.7272727272727273,-74.0059728,40.7127753
England,1329,Manu,Tuilagi,1991-05-18,FALSE,"Fatausi-Fogapoa, Western Samoa",FALSE,Centre,England v Wales,Twickenham,2011-08-06,44,37,7,90,18,0,0,0,NA,28,14,2,0.6363636363636364,NA,NA
England,1330,Mouritz,Botha,1982-01-29,FALSE,"Vryheid, South Africa",FALSE,Lock,England v Wales,Twickenham,2011-08-06,10,7,3,0,0,0,0,0,NA,5,4,1,0.5,30.792458,-27.7654196
England,1331,Charlie,Sharples,1989-08-17,FALSE,Not Available,FALSE,Wing,England v Wales,Twickenham,2011-08-06,4,3,1,10,2,0,0,0,NA,3,1,0,0.75,NA,NA
England,1332,Joe,Simpson,1988-07-05,FALSE,"Sydney, NSW, Australia",FALSE,Scrum-half,England v Georgia,Dunedin,2011-09-18,1,0,1,0,0,0,0,0,NA,1,0,0,1,151.2092955,-33.8688197
England,1333,Brad,Barritt,1986-08-07,FALSE,"Durban, South Africa",FALSE,Centre,Scotland v England,Murrayfield,2012-02-04,26,23,3,10,2,0,0,0,NA,15,10,1,0.5769230769230769,31.0218404,-29.85868039999999
England,1334,Phil,Dowson,1981-10-01,FALSE,"Guildford, UK",FALSE,Back-row,Scotland v England,Murrayfield,2012-02-04,7,2,5,0,0,0,0,0,NA,4,2,1,0.5714285714285714,-0.570409,51.23622
England,1335,Owen,Farrell,1991-09-24,FALSE,"Billinge, UK",FALSE,Fly-half,Scotland v England,Murrayfield,2012-02-04,92,80,12,1000,10,163,205,3,NA,64,25,3,0.6956521739130435,-2.713315,53.493004
England,1336,Lee,Dickson,1985-03-29,FALSE,"Verden, Germany",FALSE,Scrum-half,Scotland v England,Murrayfield,2012-02-04,18,8,10,0,0,0,0,0,NA,11,7,0,0.6111111111111112,9.2329647,52.9347982
England,1337,Ben,Morgan,1989-02-18,FALSE,"Bristol, UK",FALSE,No. 8,Scotland v England,Murrayfield,2012-02-04,31,20,11,25,5,0,0,0,NA,19,12,0,0.6129032258064516,-2.58791,51.454513
England,1338,Geoff,Parling,1983-10-28,FALSE,"Stockton-on-Tees, UK",FALSE,Lock,Scotland v England,Murrayfield,2012-02-04,32,26,6,5,1,0,0,0,NA,19,12,1,0.59375,-1.3289821,54.5704551
England,1339,Jordan,Turner-Hall,1988-01-05,FALSE,"Camden, London, UK",FALSE,Centre,Scotland v England,Murrayfield,2012-02-04,2,0,2,0,0,0,0,0,NA,2,0,0,1,-0.1425516,51.5390261
England,1340,Rob,Webber,1986-08-01,FALSE,"York, UK",FALSE,Hooker,Italy v England,Rome,2012-02-11,16,6,10,5,1,0,0,0,NA,8,8,0,0.5,-1.0872979,53.95996510000001
England,1341,Tom,Johnson,1982-07-16,FALSE,"Dusseldorf, Germany",FALSE,Back-row,South Africa v England,Durban,2012-06-09,8,5,3,5,1,0,0,0,NA,3,4,1,0.375,6.7734556,51.2277411
England,1342,Joe,Marler,1990-07-07,FALSE,"Eastbourne, UK",FALSE,Prop,South Africa v England,Durban,2012-06-09,72,51,21,0,0,0,0,0,NA,47,24,1,0.6527777777777778,0.290472,50.768035
England,1343,Jonathan,Joseph,1991-05-21,FALSE,"Derby, UK",FALSE,Centre,South Africa v England,Durban,2012-06-09,54,43,11,85,17,0,0,0,NA,41,12,1,0.7592592592592593,-1.4746186,52.9225301
England,1344,Alex,Goode,1988-05-05,FALSE,"Cambridge, UK",FALSE,Fullback,South Africa v England,Johannesburg,2012-06-16,21,14,7,8,1,0,1,0,NA,13,7,1,0.6190476190476191,0.121817,52.205337
England,1345,Thomas,Waldrom,1983-04-28,FALSE,"Lower Hutt, NZ",FALSE,Back-row,South Africa v England,Johannesburg,2012-06-16,5,3,2,0,0,0,0,0,NA,2,2,1,0.4,174.8848657,-41.2161214
England,1346,Tom,Youngs,1987-01-28,FALSE,"Norwich, UK",FALSE,Hooker,England v Fiji,Twickenham,2012-11-10,31,17,14,0,0,0,0,0,NA,21,10,0,0.6774193548387096,1.297355,52.6308859
England,1347,Joe,Launchbury,1991-04-12,FALSE,"Exeter, UK",FALSE,Lock,England v Fiji,Twickenham,2012-11-10,69,52,17,25,5,0,0,0,NA,50,18,1,0.7246376811594203,-3.533899,50.718412
England,1348,Mako,Vunipola,1991-01-14,FALSE,"Wellington, NZ",FALSE,Prop,England v Fiji,Twickenham,2012-11-10,69,36,33,10,2,0,0,0,NA,51,17,1,0.7391304347826086,174.7745095,-41.274884
England,1349,Frede,di Burns,1990-05-13,FALSE,"Bath, UK",FALSE,Fly-half,England v New Zealand,Twickenham,2012-12-01,5,4,1,57,1,8,12,0,NA,3,2,0,0.6,-2.3590167,51.3810641
England,1350,Billy,Twelvetrees,1988-11-15,FALSE,"Chichester, UK",FALSE,Centre,England v Scotland,Twickenham,2013-02-02,22,13,9,15,3,0,0,0,NA,16,6,0,0.7272727272727273,-0.774936,50.83761000000001
England,1351,Matt,Kvesic,1992-04-14,FALSE,"Iserlohn, Germany",FALSE,Back-row,Argentina v England,Salta,2013-06-08,4,2,2,0,0,0,0,0,NA,4,0,0,1,7.6960842,51.3765096
England,1352,Christian,Wade,1991-05-15,FALSE,"Slough, UK",FALSE,Wing,NA,NA,NA,1,1,0,0,0,0,0,0,NA,1,0,0,1,-0.5950405999999999,51.51053839999999
England,1353,Kyle,Eastmond,1989-07-17,FALSE,"Oldham, UK",FALSE,Centre,Argentina v England,Salta,2013-06-08,6,5,1,5,1,0,0,0,NA,2,4,0,0.3333333333333333,-2.1113659,53.5409298
England,1354,Henry,Thomas,1991-10-30,FALSE,"Kingston-upon-Thames, UK",FALSE,Prop,Argentina v England,Salta,2013-06-08,7,0,7,0,0,0,0,0,NA,6,1,0,0.8571428571428571,-0.300689,51.41233
England,1355,Billy,Vunipola,1992-11-03,FALSE,"Sydney, NSW, Australia",FALSE,Back-row,Argentina v England,Salta,2013-06-08,56,50,6,40,8,0,0,0,NA,40,15,1,0.7142857142857143,151.2092955,-33.8688197
England,1356,Jonny,May,1990-04-01,FALSE,"Swindon, UK",FALSE,Wing,Argentina v England,Buenos Aires,2013-06-15,61,60,1,155,31,0,0,0,NA,44,16,1,0.7213114754098361,-1.7797176,51.55577390000001
England,1357,Marland,Yarde,1992-04-20,FALSE,"Castries, Saint Lucia",FALSE,Wing,Argentina v England,Buenos Aires,2013-06-15,13,11,2,40,8,0,0,0,NA,10,3,0,0.7692307692307693,-60.98746869999999,14.0101094
England,1358,Stephen,Myler,1984-07-21,FALSE,"Widnes, UK",FALSE,Fly-half,Argentina v England,Buenos Aires,2013-06-15,1,0,1,2,0,1,0,0,NA,1,0,0,1,-2.733637,53.361024
England,1359,Joel,Tomkins,1987-03-21,FALSE,"Warrington, UK",FALSE,Centre,England v Australia,Twickenham,2013-11-02,3,3,0,0,0,0,0,0,NA,2,1,0,0.6666666666666666,-2.5969501,53.3900441
England,1360,Luther,Burrell,1987-12-06,FALSE,"Huddersfield, UK",FALSE,Centre,France v England,Stade de France,2014-02-01,15,14,1,20,4,0,0,0,NA,10,5,0,0.6666666666666666,-1.7850351,53.645792
England,1361,Jack,Nowell,1993-04-11,FALSE,"Truro, UK",FALSE,Fullback,France v England,Stade de France,2014-02-01,36,24,12,70,14,0,0,0,NA,27,7,2,0.75,-5.051041,50.263195
England,1362,George,Ford,1993-03-16,FALSE,"Oldham, UK",FALSE,Fly-half,England v Wales,Twickenham,2014-03-09,72,54,18,308,10,54,48,2,NA,55,16,1,0.7638888888888888,-2.1113659,53.5409298
England,1363,Joe,Gray,1988-08-05,FALSE,"Nottingham, UK",FALSE,Hooker,New Zealand v England,Auckland,2014-06-07,1,0,1,0,0,0,0,0,NA,0,1,0,0,-1.1581086,52.95478319999999
England,1364,Chris,Pennell,1987-04-26,FALSE,"Worcester, UK",FALSE,"Fullback, Wing",New Zealand v England,Auckland,2014-06-07,1,0,1,0,0,0,0,0,NA,0,1,0,0,-2.221575,52.193636
England,1365,Kieran,Brookes,1990-08-29,FALSE,"Stoke-on-Trent, UK",FALSE,Prop,New Zealand v England,Dunedin,2014-06-14,16,1,15,0,0,0,0,0,NA,10,6,0,0.625,-2.179404,53.002668
England,1366,Semesa,Rokoduguni,1987-08-28,FALSE,"Nausori, Fiji",FALSE,Wing,England v New Zealand,Twickenham,2014-11-08,4,2,2,20,4,0,0,0,NA,3,1,0,0.75,178.5613634,-18.0249125
England,1367,George,Kruis,1990-02-22,FALSE,"Guildford, UK",FALSE,Lock,England v New Zealand,Twickenham,2014-11-08,46,30,16,15,3,0,0,0,NA,33,12,1,0.717391304347826,-0.570409,51.23622
England,1368,Anthony,Watson,1994-02-26,FALSE,"Ashford, UK",FALSE,"Fullback, Wing",England v New Zealand,Twickenham,2014-11-08,49,45,4,90,18,0,0,0,NA,36,12,1,0.7346938775510204,0.875019,51.1464659
England,1369,Sam,Burgess,1988-12-14,FALSE,"Dewsbury, UK",FALSE,Back-row,England v France,Twickenham,2015-08-15,5,2,3,0,0,0,0,0,NA,3,2,0,0.6,-1.6296949,53.689833
England,1370,Calum,Clark,1989-06-10,FALSE,"Stockton-on-Tees, UK",FALSE,Back-row,England v France,Twickenham,2015-08-15,1,1,0,0,0,0,0,0,NA,1,0,0,1,-1.3289821,54.5704551
England,1371,Henry,Slade,1993-03-19,FALSE,"Plymouth, UK",FALSE,"Centre, Fly-half",England v France,Twickenham,2015-08-15,34,22,12,35,7,0,0,0,NA,28,5,1,0.8235294117647058,-4.1426565,50.3754565
England,1372,Luke,Cowan-Dickie,1993-06-20,FALSE,"Truro, UK",FALSE,Hooker,England v France,Twickenham,2015-08-15,26,3,23,35,7,0,0,0,NA,19,6,1,0.7307692307692307,-5.051041,50.263195
England,1373,Jamie,George,1990-10-20,FALSE,"Welwyn Garden City, UK",FALSE,Hooker,France v England,Stade de France,2015-08-22,57,31,26,35,7,0,0,0,NA,42,13,2,0.7368421052631579,-0.208661,51.8031689
England,1374,Jack,Clifford,1993-02-12,FALSE,"Brisbane, QLD, Australia",FALSE,Back-row,Scotland v England,Murrayfield,2016-02-06,10,2,8,5,1,0,0,0,NA,10,0,0,1,153.0251235,-27.4697707
England,1375,Paul,Hill,1995-03-02,FALSE,"Aschaffenburg, Germany",FALSE,Prop,Italy v England,Rome,2016-02-14,5,0,5,0,0,0,0,0,NA,5,0,0,1,9.135555400000001,49.9806625
England,1376,Maro,Itoje,1994-10-28,FALSE,"Camden, UK",FALSE,"Lock, Back-row",Italy v England,Rome,2016-02-14,46,43,3,10,2,0,0,0,NA,34,11,1,0.7391304347826086,-0.1627902,51.5454736
England,1377,Elliot,Daly,1992-10-08,FALSE,"Croydon, UK",FALSE,Utility back,England v Ireland,Twickenham,2016-02-27,50,45,5,107,16,0,8,1,NA,37,11,2,0.74,-0.098234,51.376165
England,1378,Teimana,Harrison,1992-09-05,FALSE,"Opotiki, NZ",FALSE,Flanker,England v Wales,Twickenham,2016-05-29,5,3,2,5,1,0,0,0,NA,5,0,0,1,177.2871025,-38.0122705
England,1379,Ollie,Devoto,1993-09-22,FALSE,"Yeovil, UK",FALSE,Centre,England v Wales,Twickenham,2016-05-29,2,0,2,0,0,0,0,0,NA,1,1,0,0.5,-2.633308,50.942061
England,1380,Ellis,Genge,1995-02-16,FALSE,"Bristol, UK",FALSE,Prop,England v Wales,Twickenham,2016-05-29,23,8,15,10,2,0,0,0,NA,19,3,1,0.8260869565217391,-2.58791,51.454513
England,1381,Tommy,Taylor,1991-11-11,FALSE,"Macclesfield, UK",FALSE,Hooker,England v Wales,Twickenham,2016-05-29,1,0,1,0,0,0,0,0,NA,1,0,0,1,-2.119287,53.258663
England,1382,Nathan,Hughes,1991-06-10,FALSE,"Lautoka, Fiji",FALSE,No. 8,England v South Africa,Twickenham,2016-11-12,22,12,10,5,1,0,0,0,NA,16,5,1,0.7272727272727273,177.4504888,-17.6169957
England,1383,Kyle,Sinckler,1993-03-30,FALSE,"Wandsworth, UK",FALSE,Prop,England v South Africa,Twickenham,2016-11-12,43,26,17,5,1,0,0,0,NA,30,11,2,0.6976744186046512,-0.1896638,51.45682739999999
